pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y
1888.970000,1039.260000,1271.290000,1074.540000
1888.440000,1036.300000,1271.350000,1076.160000
1887.870000,1035.950000,1271.180000,1079.370000
1888.150000,1039.690000,1271.160000,1083.490000
1887.990000,1043.940000,1271.030000,1088.190000
1887.950000,1049.390000,1270.880000,1093.780000
1887.980000,1057.400000,1270.800000,1099.260000
1888.290000,1066.170000,1270.880000,1104.920000
1888.830000,1077.160000,1270.910000,1110.350000
1889.000000,1088.130000,1270.710000,1114.600000
1889.170000,1098.670000,1270.560000,1119.100000
1889.810000,1108.480000,1270.630000,1123.720000
1890.030000,1116.680000,1270.920000,1126.930000
1889.660000,1123.540000,1270.790000,1128.890000
1888.890000,1127.740000,1270.600000,1129.650000
1889.290000,1130.900000,1270.540000,1129.680000
1889.190000,1131.970000,1270.670000,1128.460000
1888.880000,1130.490000,1270.640000,1125.270000
1888.850000,1128.380000,1270.470000,1121.270000
1889.140000,1123.680000,1270.470000,1116.700000
1889.370000,1116.860000,1270.470000,1111.710000
1888.910000,1108.440000,1270.150000,1106.590000
1889.410000,1099.270000,1270.280000,1101.260000
1889.930000,1089.500000,1270.540000,1095.630000
1889.410000,1079.810000,1270.320000,1090.030000
1889.050000,1069.880000,1270.180000,1085.010000
1889.690000,1060.180000,1271.050000,1080.840000
1889.260000,1052.120000,1271.410000,1077.490000
1888.930000,1046.330000,1271.140000,1075.270000
1889.000000,1041.510000,1271.030000,1074.470000
1889.200000,1038.960000,1271.140000,1074.740000
1888.890000,1037.710000,1271.270000,1076.440000
1888.430000,1036.480000,1271.130000,1079.470000
1888.290000,1038.350000,1271.150000,1083.470000
1888.240000,1042.980000,1271.150000,1088.180000
1888.430000,1048.980000,1270.890000,1093.800000
1887.960000,1055.950000,1270.780000,1099.070000
1888.330000,1065.230000,1270.830000,1104.540000
1889.000000,1077.930000,1270.990000,1110.350000
1888.900000,1089.670000,1270.620000,1115.430000
1888.630000,1099.600000,1270.410000,1120.200000
1889.570000,1109.380000,1270.810000,1124.040000
1889.740000,1117.290000,1271.100000,1127.440000
1889.450000,1123.660000,1270.690000,1129.120000
1889.140000,1127.130000,1270.280000,1129.910000
1889.020000,1130.390000,1270.520000,1129.590000
1889.270000,1131.630000,1270.820000,1128.040000
1889.010000,1130.040000,1270.530000,1124.900000
1888.830000,1127.390000,1270.230000,1120.750000
1889.170000,1122.780000,1270.480000,1116.030000
1889.090000,1115.390000,1270.430000,1110.960000
1888.990000,1108.260000,1270.110000,1105.740000
1889.700000,1098.880000,1270.370000,1100.470000
1890.100000,1089.430000,1270.630000,1094.910000
1889.090000,1079.380000,1270.230000,1089.330000
1889.320000,1068.910000,1270.440000,1084.530000
1889.110000,1059.340000,1271.170000,1080.370000
1889.100000,1050.710000,1271.260000,1077.050000
1888.650000,1044.890000,1271.040000,1075.100000
1888.730000,1039.950000,1270.920000,1074.260000
1888.970000,1036.040000,1271.290000,1074.650000
1888.640000,1034.240000,1271.340000,1076.530000
1887.920000,1034.300000,1271.260000,1079.820000
1887.960000,1036.300000,1270.910000,1084.150000
1888.070000,1042.960000,1270.890000,1089.090000
1888.180000,1049.230000,1271.020000,1094.440000
1888.040000,1057.680000,1270.670000,1099.910000
1888.220000,1067.810000,1270.660000,1105.350000
1888.440000,1078.530000,1270.910000,1110.720000
1888.750000,1089.380000,1270.740000,1115.450000
