pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y
1897.340000,1033.300000,1292.629399,1060.258868
1896.250000,1029.150000,1292.629399,1063.747068
1895.640000,1027.950000,1293.002360,1068.281728
1895.350000,1029.550000,1292.629399,1073.862847
1895.280000,1034.480000,1292.256438,1079.792786
1895.610000,1041.260000,1292.256438,1085.722726
1895.010000,1050.480000,1292.256438,1090.257385
1893.520000,1059.840000,1292.256438,1095.140865
1896.070000,1073.930000,1291.883477,1101.070804
1896.460000,1087.060000,1291.883477,1104.907824
1896.620000,1099.690000,1291.883477,1107.349563
1897.510000,1111.010000,1291.883477,1110.140123
1897.950000,1121.360000,1291.883477,1110.140123
1897.040000,1129.160000,1291.883477,1112.930683
1896.180000,1134.240000,1291.883477,1112.930683
1896.260000,1137.190000,1291.883477,1111.535403
1895.980000,1138.750000,1291.883477,1107.698383
1895.870000,1138.970000,1292.256438,1102.466084
1895.290000,1135.950000,1293.002360,1097.582604
1896.090000,1131.250000,1292.256438,1092.001485
1896.380000,1124.740000,1293.002360,1087.466825
1895.610000,1114.860000,1292.629399,1081.885706
1895.560000,1104.340000,1292.629399,1076.304587
1896.540000,1093.980000,1293.375321,1072.118747
1897.290000,1083.560000,1293.375321,1067.932908
1897.700000,1072.780000,1293.002360,1065.839988
1896.840000,1061.710000,1293.002360,1064.095888
1895.360000,1051.170000,1293.002360,1062.002968
1896.220000,1043.420000,1293.002360,1059.212409
1896.790000,1037.900000,1293.002360,1059.561228
1896.820000,1034.360000,1293.002360,1064.095888
1896.390000,1032.430000,1293.002360,1067.235268
1895.670000,1032.540000,1293.002360,1072.816387
1894.590000,1035.400000,1293.002360,1080.490426
1894.270000,1040.960000,1293.002360,1086.071546
1895.010000,1049.760000,1293.002360,1089.908565
1895.660000,1060.160000,1293.002360,1095.838505
1896.170000,1072.110000,1291.883477,1102.117264
1896.510000,1083.960000,1292.256438,1107.349563
1896.230000,1096.340000,1292.256438,1110.140123
1897.040000,1108.800000,1292.256438,1114.674782
1897.280000,1119.410000,1292.256438,1114.674782
1897.010000,1128.270000,1292.256438,1117.116522
1896.700000,1134.930000,1292.256438,1119.209442
1896.120000,1139.020000,1292.256438,1117.814162
1896.600000,1141.210000,1292.256438,1114.674782
1896.150000,1142.150000,1292.256438,1109.442483
1895.930000,1140.950000,1292.256438,1103.512544
1895.410000,1136.750000,1292.256438,1101.070804
1895.170000,1129.620000,1292.256438,1097.931424
1895.710000,1122.140000,1291.883477,1091.303845
1896.210000,1113.610000,1292.256438,1082.932166
1896.830000,1103.810000,1293.002360,1077.351047
1897.000000,1092.500000,1293.002360,1074.211667
1897.270000,1081.420000,1293.002360,1070.374647
1897.110000,1071.130000,1293.002360,1067.235268
1896.890000,1061.300000,1293.002360,1065.142348
1896.890000,1052.980000,1293.002360,1064.095888
1896.820000,1045.780000,1293.002360,1064.095888
1896.470000,1040.590000,1293.002360,1066.188808
1895.950000,1037.080000,1293.375321,1071.421107
1895.440000,1035.400000,1293.375321,1073.165207
1895.330000,1036.130000,1293.375321,1075.955767
1895.020000,1039.780000,1293.002360,1081.188066
1895.110000,1046.340000,1293.002360,1085.722726
1895.250000,1053.800000,1292.629399,1091.303845
1895.500000,1063.370000,1291.883477,1097.582604
1896.140000,1074.760000,1291.510516,1102.814904
1896.030000,1086.530000,1291.883477,1108.047203
1896.270000,1098.670000,1291.883477,1110.488943
1897.040000,1110.240000,1291.883477,1114.325963
1896.880000,1120.170000,1292.256438,1119.209442
1896.030000,1129.010000,1291.883477,1118.511802
1895.510000,1135.300000,1291.883477,1118.511802
1896.050000,1140.200000,1291.883477,1118.162982
1896.190000,1142.520000,1291.883477,1117.465342
1895.430000,1143.320000,1291.883477,1113.628323
