pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y
1836.800000,1102.410000,1212.270000,1095.580000
1836.750000,1095.660000,1212.568064,1090.605795
1837.240000,1087.080000,1212.450000,1085.700000
1836.710000,1075.230000,1212.370000,1080.910000
1836.510000,1062.850000,1211.196231,1073.394205
1836.790000,1051.030000,1211.653509,1067.215686
1836.760000,1038.180000,1211.653509,1065.450395
1836.390000,1026.720000,1211.653509,1064.126426
1835.460000,1017.180000,1211.196231,1063.685103
1833.880000,1009.880000,1210.281677,1065.891717
1833.580000,1004.660000,1210.738954,1068.980977
1833.020000,1001.920000,1210.738954,1072.511560
1832.400000,1001.330000,1211.196231,1074.276851
1831.220000,1004.860000,1211.196231,1083.103307
1831.270000,1010.680000,1210.281677,1085.309921
1831.390000,1017.660000,1211.653509,1092.812409
1832.130000,1027.410000,1212.110786,1098.108283
1833.050000,1038.250000,1212.568064,1103.404156
1833.620000,1050.450000,1213.025341,1108.258707
1834.280000,1063.150000,1213.482619,1113.113258
1835.220000,1074.190000,1213.482619,1116.202518
1837.630000,1085.500000,1213.790000,1118.680000
1837.950000,1094.610000,1214.160000,1119.970000
1837.190000,1102.760000,1213.940000,1120.290000
1836.840000,1107.820000,1213.980000,1119.750000
1836.750000,1110.620000,1213.980000,1118.140000
1836.740000,1112.970000,1213.870000,1115.060000
1836.330000,1112.960000,1213.870000,1111.460000
1835.850000,1109.520000,1214.140000,1106.200000
1837.260000,1104.180000,1214.350000,1100.860000
1837.520000,1096.460000,1214.320000,1095.810000
1837.700000,1087.900000,1213.840000,1090.630000
1835.820000,1074.700000,1211.653509,1082.661984
1836.900000,1063.970000,1212.150000,1078.410000
1836.480000,1052.370000,1212.080000,1073.510000
1835.850000,1040.730000,1211.730000,1070.670000
1835.090000,1030.100000,1211.740000,1068.230000
1834.910000,1021.290000,1212.160000,1066.740000
1834.560000,1014.630000,1212.080000,1066.860000
1833.330000,1010.010000,1211.980000,1068.150000
1833.000000,1007.500000,1212.150000,1070.490000
1832.810000,1006.870000,1212.130000,1073.800000
1832.220000,1009.190000,1212.230000,1078.080000
1831.660000,1013.720000,1211.990000,1082.720000
1831.360000,1020.430000,1212.030000,1087.970000
1833.070000,1029.370000,1212.340000,1093.230000
1833.710000,1039.550000,1212.230000,1098.110000
1833.130000,1050.430000,1211.960000,1103.240000
1833.230000,1061.830000,1211.830000,1107.640000
1835.510000,1072.480000,1211.960000,1111.790000
1836.730000,1082.980000,1212.440000,1115.690000
1837.570000,1092.980000,1212.130000,1118.140000
1838.050000,1102.420000,1211.690000,1119.080000
1837.250000,1107.510000,1213.482619,1120.174423
1836.800000,1112.050000,1213.030000,1119.330000
1836.220000,1114.290000,1213.300000,1116.460000
1836.190000,1115.040000,1212.680000,1113.360000
1835.870000,1113.130000,1212.290000,1109.910000
1836.980000,1109.520000,1211.860000,1105.270000
1837.180000,1103.470000,1211.720000,1100.330000
1837.990000,1095.320000,1211.930000,1094.380000
1837.930000,1085.240000,1212.000000,1088.710000
1837.190000,1073.680000,1211.890000,1083.590000
1836.720000,1062.420000,1212.020000,1079.430000
1836.440000,1051.170000,1211.950000,1075.030000
1836.090000,1040.530000,1212.050000,1071.330000
1835.820000,1031.040000,1211.960000,1068.530000
1834.540000,1023.320000,1212.110000,1068.300000
1833.570000,1017.550000,1212.060000,1067.980000
1833.580000,1013.780000,1212.040000,1069.120000
1833.150000,1011.930000,1212.040000,1072.110000
1833.100000,1011.630000,1212.000000,1076.090000
1831.850000,1013.360000,1212.070000,1080.120000
1831.440000,1017.930000,1212.030000,1084.750000
1831.500000,1023.890000,1212.210000,1090.080000
1833.740000,1032.730000,1213.025341,1099.873574
1832.980000,1041.810000,1212.440000,1105.750000
